date,latitude,longitude,NDWI,chlorophyll_index,turbidity_index,temperature_surface,station_id
2021-05-19,43.838487,80.6666489,-0.1275559883154819,0.8950892857142857,80200.0,,1
2021-05-22,43.838487,80.6666489,-0.408089707649179,1.1610284167794316,85800.0,,1
2021-05-24,43.838487,80.6666489,-0.2221744735711216,1.1038674033149172,99900.0,,1
2021-05-27,43.838487,80.6666489,-0.1647223518432104,0.9206703910614524,82400.0,,1
2021-06-01,43.838487,80.6666489,-0.2893982808022922,1.0456989247311828,77800.0,,1
2021-06-06,43.838487,80.6666489,-0.1077414205905826,1.035778175313059,115800.0,,1
2021-06-08,43.838487,80.6666489,-0.259792886087348,0.9841849148418492,161800.0,,1
2021-06-13,43.838487,80.6666489,-0.0602836879432624,0.9047169811320754,95900.0,,1
2021-06-16,43.838487,80.6666489,-0.2992373261552266,0.9871959026888604,77100.0,,1
2021-06-21,43.838487,80.6666489,-0.2502037489812551,0.9271739130434784,85300.0,,1
2021-06-23,43.838487,80.6666489,-0.2205387205387205,0.9827213822894167,91000.0,,1
2021-06-26,43.838487,80.6666489,-0.3698825204699181,0.9514124293785312,84200.0,,1
2021-06-28,43.838487,80.6666489,-0.3617914625612316,1.0767543859649122,98200.0,,1
2021-07-01,43.838487,80.6666489,-0.4025787965616045,1.0119904076738608,84400.0,,1
2021-07-03,43.838487,80.6666489,-0.36064,1.009009009009009,100800.0,,1
2021-07-08,43.838487,80.6666489,-0.4435797665369649,1.1386946386946386,97700.0,,1
2021-07-13,43.838487,80.6666489,-0.2479856759176365,0.9654761904761904,162200.0,,1
2021-07-18,43.838487,80.6666489,-0.4175152749490835,1.0745920745920745,92200.0,,1
2021-07-23,43.838487,80.6666489,-0.3614457831325301,1.1245283018867924,119200.0,,1
2021-07-26,43.838487,80.6666489,-0.4198538891276321,0.9644444444444444,65100.0,,1
2021-07-28,43.838487,80.6666489,-0.3997233748271093,0.8732718894009217,75800.0,,1
2021-07-31,43.838487,80.6666489,-0.2508393285371703,0.9206145966709348,71900.0,,1
2021-08-02,43.838487,80.6666489,-0.3308660251665433,0.9391592920353984,84900.0,,1
2021-08-05,43.838487,80.6666489,-0.3741141365162252,0.9189511323003576,77100.0,,1
2021-08-07,43.838487,80.6666489,-0.4513523006673691,1.056338028169014,82500.0,,1
2021-08-12,43.838487,80.6666489,-0.366467859509609,0.893305439330544,85400.0,,1
2021-08-15,43.838487,80.6666489,-0.3802513464991023,0.8424101969872537,72700.0,,1
2021-08-22,43.838487,80.6666489,-0.4357005758157389,0.9501133786848072,83800.0,,1
2021-08-27,43.838487,80.6666489,-0.5359871330920788,0.8752166377816292,50500.0,,1
2021-08-30,43.838487,80.6666489,-0.5320308950477056,0.9553398058252428,49200.0,,1
2021-09-04,43.838487,80.6666489,-0.5225225225225225,0.879245283018868,46600.0,,1
2021-09-06,43.838487,80.6666489,-0.5532646048109966,0.8365384615384616,43500.0,,1
2021-09-09,43.838487,80.6666489,-0.4291581108829568,0.9611510791366906,66800.0,,1
2021-09-11,43.838487,80.6666489,-0.4311199207135778,0.902439024390244,51800.0,,1
2021-09-19,43.838487,80.6666489,-0.3073550901120311,0.9479606188466948,67400.0,,1
2021-09-24,43.838487,80.6666489,-0.3493723849372385,0.8553054662379421,26600.0,,1
2021-09-26,43.838487,80.6666489,-0.4907685702018033,0.9139966273187184,54200.0,,1
2021-10-14,43.838487,80.6666489,-0.448405253283302,1.0975056689342404,48400.0,,1
2021-10-16,43.838487,80.6666489,-0.3699745547073791,1.032310177705977,63900.0,,1
2021-10-24,43.838487,80.6666489,-0.4265734265734265,1.302439024390244,53400.0,,1
2021-10-26,43.838487,80.6666489,-0.3400946585530764,1.25,61000.0,,1
2021-11-05,43.838487,80.6666489,-0.2537917087967644,1.1544715447154472,42600.0,,1
2021-11-08,43.838487,80.6666489,-0.355603448275862,1.4849498327759196,44400.0,,1
2021-11-10,43.838487,80.6666489,-0.2773584905660377,1.1671018276762402,44700.0,,1
2021-11-20,43.838487,80.6666489,-0.5142857142857142,1.5828877005347597,59200.0,,1
2021-11-25,43.838487,80.6666489,-0.4510150044130627,1.4405144694533762,44800.0,,1
2021-11-28,43.838487,80.6666489,-0.6126315789473684,1.440217391304348,26500.0,,1
2021-11-30,43.838487,80.6666489,-0.4796010879419764,1.421602787456446,40800.0,,1
2021-12-03,43.838487,80.6666489,-0.647982062780269,2.6878980891719744,42200.0,,1
2021-12-05,43.838487,80.6666489,-0.384006334125099,1.4575835475578407,56700.0,,1
2021-12-10,43.838487,80.6666489,-0.4344200151630022,1.4423592493297588,53800.0,,1
2021-12-18,43.838487,80.6666489,-0.2998296422487223,1.1630170316301702,95600.0,,1
2021-12-23,43.838487,80.6666489,-0.1943502824858757,1.093969144460028,156000.0,,1
2021-12-25,43.838487,80.6666489,-0.370439084724799,1.4459724950884087,73600.0,,1
2022-01-02,43.838487,80.6666489,-0.1531531531531531,1.037643207855974,126800.0,,1
2022-01-12,43.838487,80.6666489,-0.1236467236467236,1.0975292587776333,168800.0,,1
2022-01-27,43.838487,80.6666489,-0.1005780346820809,0.8920308483290489,138800.0,,1
2022-02-06,43.838487,80.6666489,-0.0489311163895486,0.999000999000999,200000.0,,1
2022-02-21,43.838487,80.6666489,-0.0950080515297906,0.9857651245551602,221600.0,,1
2022-02-23,43.838487,80.6666489,-0.0416845724108293,1.053811659192825,470000.0,,1
2022-02-26,43.838487,80.6666489,-0.0904436860068259,1.0787992495309568,230000.0,,1
2022-02-28,43.838487,80.6666489,-0.1218323586744639,1.0355160932297447,186600.0,,1
2022-03-03,43.838487,80.6666489,-0.0149439601494396,0.9557522123893806,151200.0,,1
2022-03-30,43.838487,80.6666489,-0.1293673276676109,1.1279826464208242,104000.0,,1
2022-04-02,43.838487,80.6666489,-0.5905044510385756,2.1159420289855078,58400.0,,1
2022-04-07,43.838487,80.6666489,-0.1916376306620209,1.4396551724137931,100200.0,,1
2022-04-17,43.838487,80.6666489,-0.3929712460063898,1.0601503759398496,70500.0,,1
2022-04-19,43.838487,80.6666489,-0.4430955993930197,1.220708446866485,89600.0,,1
2022-04-29,43.838487,80.6666489,-0.4656956688386355,1.103299856527977,76900.0,,1
2022-05-02,43.838487,80.6666489,-0.4027630180658874,1.040332147093713,87700.0,,1
2022-05-09,43.838487,80.6666489,-0.3508245877061469,1.155889145496536,100100.0,,1
2022-05-17,43.838487,80.6666489,-0.4229183841714757,1.042857142857143,73000.0,,1
2022-05-27,43.838487,80.6666489,-0.4616639477977161,1.0957575757575757,90400.0,,1
2022-06-08,43.838487,80.6666489,-0.4172494172494173,1.090666666666667,81800.0,,1
2022-06-11,43.838487,80.6666489,-0.4092647683807904,0.943884892086331,65600.0,,1
2022-06-13,43.838487,80.6666489,0.0384721837807915,0.7814498933901919,586400.0,,1
2022-06-21,43.838487,80.6666489,-0.4224552206203582,0.8229954614220878,54400.0,,1
2022-07-03,43.838487,80.6666489,-0.2926174496644295,0.6129032258064516,64600.0,,1
2022-07-06,43.838487,80.6666489,-0.4004338394793926,0.8856729377713459,61200.0,,1
2022-07-08,43.838487,80.6666489,-0.3723482077542063,0.9463869463869464,81200.0,,1
2022-07-13,43.838487,80.6666489,-0.5048275862068966,0.9220055710306406,66200.0,,1
2022-07-16,43.838487,80.6666489,-0.431578947368421,0.8981481481481481,58200.0,,1
2022-07-18,43.838487,80.6666489,-0.4399404983265154,0.9694555112881806,73000.0,,1
2022-07-21,43.838487,80.6666489,-0.484375,0.8787878787878788,52200.0,,1
2022-07-23,43.838487,80.6666489,-0.4012251148545176,0.8913043478260869,69700.0,,1
2022-07-26,43.838487,80.6666489,-0.2374547335747542,0.9647218453188604,142200.0,,1
2018-10-27,30.2703196,114.5999666,0.5023126734505088,0.7266009852216748,59000.0,,2
2018-12-16,30.2703196,114.5999666,0.360146252285192,0.8225806451612904,122400.0,,2
2019-03-11,30.2703196,114.5999666,0.3254943880277926,0.7459677419354839,92500.0,,2
2019-05-10,30.2703196,114.5999666,0.5161606268364348,0.6834625322997416,52900.0,,2
2019-06-04,30.2703196,114.5999666,0.507274490785645,0.6023166023166023,46800.0,,2
2019-06-14,30.2703196,114.5999666,0.2162291169451074,0.7535321821036107,96000.0,,2
2019-06-24,30.2703196,114.5999666,0.3493253373313343,0.6311111111111111,56800.0,,2
2019-07-24,30.2703196,114.5999666,0.8314745972738538,0.6156968876860622,45500.0,,2
2019-07-29,30.2703196,114.5999666,0.5643251775848461,0.6397578203834511,63400.0,,2
2019-07-29,30.2703196,114.5999666,0.414804469273743,0.6456071076011846,65400.0,,2
2019-08-03,30.2703196,114.5999666,0.4962406015037593,0.6844221105527638,68100.0,,2
2019-08-08,30.2703196,114.5999666,0.6756255792400371,0.5984513274336283,54100.0,,2
2019-08-13,30.2703196,114.5999666,0.6337488015340365,0.607981220657277,51800.0,,2
2019-08-18,30.2703196,114.5999666,0.4213564213564214,0.6934010152284263,68300.0,,2
2019-09-07,30.2703196,114.5999666,0.4742750233863423,0.5774111675126904,45500.0,,2
2019-09-12,30.2703196,114.5999666,0.4595028067361668,0.6362637362637362,57900.0,,2
2019-09-22,30.2703196,114.5999666,0.4278768233387358,0.7162315550510783,63100.0,,2
2019-11-11,30.2703196,114.5999666,0.4027954256670902,0.8777173913043478,96900.0,,2
2019-12-06,30.2703196,114.5999666,0.353903693314633,0.7955801104972375,115200.0,,2
2019-12-11,30.2703196,114.5999666,0.5454545454545454,0.7575757575757576,85000.0,,2
2020-01-20,30.2703196,114.5999666,0.3892078071182548,0.7132231404958678,86300.0,,2
2020-01-30,30.2703196,114.5999666,0.4323040380047506,0.6666666666666666,80400.0,,2
2020-02-04,30.2703196,114.5999666,0.5821561338289963,0.6560150375939849,69800.0,,2
2020-02-09,30.2703196,114.5999666,0.5759197324414715,0.6765704584040747,79700.0,,2
2020-03-05,30.2703196,114.5999666,0.4465626805314847,0.762779552715655,95500.0,,2
2020-03-15,30.2703196,114.5999666,0.4945945945945946,0.8019891500904159,88700.0,,2
2020-03-20,30.2703196,114.5999666,0.4591549295774648,0.8021235521235521,83100.0,,2
2020-04-09,30.2703196,114.5999666,0.5072463768115942,0.7582417582417582,82800.0,,2
2020-04-29,30.2703196,114.5999666,0.2506775067750677,0.8179848320693391,75500.0,,2
2020-05-19,30.2703196,114.5999666,0.2109901503369621,0.9383561643835616,109600.0,,2
2020-05-24,30.2703196,114.5999666,0.2285057471264368,0.8173652694610778,109200.0,,2
2020-06-08,30.2703196,114.5999666,0.1334355828220859,0.939106901217862,138800.0,,2
2020-08-17,30.2703196,114.5999666,0.7090012330456227,0.4704184704184704,32600.0,,2
2020-08-27,30.2703196,114.5999666,0.4575799721835883,0.6307251908396947,66100.0,,2
2020-09-01,30.2703196,114.5999666,0.398110661268556,0.6438223938223938,66700.0,,2
2020-10-01,30.2703196,114.5999666,0.5224416517055656,0.5283018867924528,44800.0,,2
2020-10-11,30.2703196,114.5999666,0.4886561954624782,0.5650644783118406,48200.0,,2
2020-10-26,30.2703196,114.5999666,0.4441465594280607,0.6225247524752475,50300.0,,2
2020-11-10,30.2703196,114.5999666,0.4851851851851851,0.6346633416458853,50900.0,,2
2020-11-15,30.2703196,114.5999666,0.5215605749486653,0.6126855600539811,45400.0,,2
2020-12-05,30.2703196,114.5999666,0.373134328358209,0.7252964426877471,73400.0,,2
2020-12-20,30.2703196,114.5999666,0.2994828396803008,0.7612156295224313,105200.0,,2
2020-12-25,30.2703196,114.5999666,0.300923675255226,0.7847533632286996,105000.0,,2
2020-12-30,30.2703196,114.5999666,0.4858681022880215,0.8577898550724637,94700.0,,2
2021-01-04,30.2703196,114.5999666,0.3805508712759977,0.7662866449511401,94100.0,,2
2021-01-09,30.2703196,114.5999666,0.4228971962616822,0.6773399014778325,82500.0,,2
2021-01-14,30.2703196,114.5999666,0.1287711552612215,0.8396349413298566,128800.0,,2
2021-01-19,30.2703196,114.5999666,0.5862068965517241,0.7094379639448568,66900.0,,2
